parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,first_review_date,last_review_date,lifespan_days,lifespan_months,reviews_per_month,reviews_per_day,rating_number_per_month,velocity_score,velocity_tier
B092PNP7JD,"Pet Activity Rooting Snuffle Mat - Great Size for Travel - 18"" x 20"" (Blue and Pink)",Piggy Poo and Crew,Dogs,Feeding & Watering Supplies,23.99,5.0,3,1,2022-07-17 19:17:45.934,2022-07-17 19:17:45.934,0,1.0,1.0,1.0,3.0,1.3862943611198906,Low
B075NNG84C,"AVANTEK Electric Pet Hair Clipper, Cordless & Corded Modes, Ideal for Cats & Dogs, Up To 5 Hours Operation Time, 4 Razor Lengths, Low Noise, USB Charger",AVANTEK,Dogs,Beds & Furniture,,5.0,3,1,2020-01-11 08:36:36.291,2020-01-11 08:36:36.291,0,1.0,1.0,1.0,3.0,1.3862943611198906,Low
B00AJP586M,"Casual Canine Polyester Bone Heads Dog Collar, 14 to 20-Inch, Green",Casual Canine,Dogs,"Collars, Harnesses & Leashes",4.78,4.5,3,1,2015-11-28 22:23:31.000,2015-11-28 22:23:31.000,0,1.0,1.0,1.0,3.0,1.3862943611198906,Low
B07KFLBZ9M,Mini Pet Shop Purple Cocker Spaniel Dog Puppy Flower Eyes Toy #672,DZH,Dogs,Toys,,5.0,3,1,2019-11-03 20:36:07.182,2019-11-03 20:36:07.182,0,1.0,1.0,1.0,3.0,1.3862943611198906,Low
B006ACECRY,"Soft Claws Canine Dog and Cat Nail Caps Take Home Kit, Medium, Sparkle Silver",Soft Claws,Cats,Grooming,15.99,2.9,3,1,2019-02-27 08:11:24.918,2019-02-27 08:11:24.918,0,1.0,1.0,1.0,3.0,1.3862943611198906,Low
B003UW2NDC,"Petmate Mountain Dog Leash in Pink & Gray, Large",Petmate,Dogs,"Collars, Harnesses & Leashes",,4.0,3,1,2016-05-23 11:00:09.000,2016-05-23 11:00:09.000,0,1.0,1.0,1.0,3.0,1.3862943611198906,Low
B00A64H8B4,Verus Dog Foods 9881 6.5 oz. Chicken / Ocean Fish / Green Lipped Mussel Canned Cat Food,Verus,Cats,Food,,4.0,3,1,2018-08-13 18:08:26.128,2018-08-13 18:08:26.128,0,1.0,1.0,1.0,3.0,1.3862943611198906,Low
B08DKPTQKN,"IAMS PROACTIVE HEALTH Adult Healthy Dry Cat Food with Salmon Cat Kibble, 7 lb. Bag",Iams,Cats,Food,18.98,4.8,15412,7,2018-08-04 00:23:42.630,2022-08-26 22:57:38.060,1483,48.71879106438896,0.14368172623061362,0.004720161834120027,316.34610923803103,1.3855180853690514,Low
B0B3P3TRGY,"Best Pet Supplies Foldable Foam Pet Steps for Small Dogs and Cats, Portable Ramp Stairs for Couch, Sofa, and High Bed Climbing, Non-Slip Balanced Indoor Step Support, Paw Safe - Mustard, 3-Step",Best Pet Supplies,Dogs,Beds & Furniture,,4.6,16081,3,2020-08-25 02:37:02.955,2022-05-27 12:41:10.938,640,21.02496714848883,0.1426875,0.0046875,764.8525625,1.3819934906016114,Low
B09JWXNLH1,Petest 25ft Tie-Out Cable with Crimp Cover & Buffer Spring for Large Dogs Up to 90 Pounds,Petest,Dogs,Training & Behavior Aids,16.86,4.6,8831,7,2018-10-08 21:49:36.502,2022-08-10 21:01:21.663,1401,46.02496714848883,0.15209136331192008,0.004996431120628123,191.87411848679517,1.3819229283622958,Low
B0C5HYJCH6,"Vetrinex Labs Cat & Dog Probiotics and Digestive Enzymes - Coprophagia Poop Eating Deterrent, Stop & Prevent Stool Eating Treatment - Probiotics and Enzymes powder for Dogs, Cats and Puppies (120 gms)",Vetrinex Labs,Dogs,Health Supplies,44.99,3.7,5534,2,2021-05-28 02:40:04.022,2022-06-12 17:30:17.558,380,12.483574244415243,0.16021052631578947,0.005263157894736842,443.30252631578946,1.3808299892954996,Low
B096NK7HX9,K&H Pet Products Original Elevated Pet Cot Tan with Microfleece Pad,K&H PET PRODUCTS,Dogs,Beds & Furniture,50.62,4.6,17555,4,2020-02-28 08:21:55.969,2022-07-10 00:17:49.690,862,28.318002628120894,0.14125290023201856,0.004640371229698376,619.9236658932715,1.3804859303322472,Low
B0BV1JBWDK,"RIOGOO Pet Heating Pad, Electric Heating Pad for Dogs and Cats Indoor Warming Mat with Auto Power Off (X-Large: 32"" x 20"")",RIOGOO,Dogs,Beds & Furniture,39.99,4.4,9715,7,2018-12-04 21:34:19.444,2022-10-23 11:57:31.417,1418,46.583442838370566,0.15026798307475317,0.004936530324400564,208.55049365303245,1.3796898879684125,Low
B0BL6CCQT3,"All Four Paws Comfy Cone Pet Cone for Dogs, Cats, Medium (Extra-Long), Tan - Comfortable Soft Dog Cone Collar Alternative for After Surgery, Wound Care, Spay, Neuter - Dog and Cat Recovery Collar",All Four Paws,Dogs,Health Supplies,44.54,4.3,18014,11,2014-04-11 09:01:47.000,2020-10-16 08:53:07.879,2379,78.15374507227332,0.14074821353509878,0.004623791509037411,230.49439260193358,1.3791861177647438,Low
B0C3QFK92C,Nylabone Healthy Edibles Puppy Natural Long Lasting Dog Chew Treats Lamb & Apple Small/Regular (4 Count),Nylabone,Dogs,Treats,6.39,4.4,14891,14,2013-05-12 18:42:38.000,2021-06-30 15:21:29.610,2970,97.56898817345598,0.1434882154882155,0.0047138047138047135,152.62021548821548,1.3787179165038552,Low
B0C2KNMNK3,"YAODHAOD Dog Shoes for Small Dogs, Hot Pavement Anti-Slip Dogs Boots & Paw Protector, Summer Puppy Booties with Reflective Straps, Cat Dog Shoes for Indoor Hardfloors (Pink, Size 6: 2.16""x1.76""(L*W))",YAODHAOD,Dogs,Apparel & Accessories,9.99,3.7,8197,2,2022-01-20 18:34:20.813,2023-02-22 18:56:48.499,398,13.074901445466491,0.15296482412060303,0.005025125628140704,626.9263316582915,1.3784647691075216,Low
B08WLBWQQQ,"Blue Buffalo Wilderness High Protein, Natural Kitten Dry Cat Food, Chicken 2-lb",Blue Buffalo,Cats,Food,14.98,4.8,8087,4,2017-12-05 22:51:47.035,2020-02-10 08:01:01.502,796,26.149802890932982,0.15296482412060303,0.005025125628140704,309.25663316582916,1.376398407013655,Low
B09SVVYGWW,Did You Feed The Fish?,DID YOU FEED THE DOG?,Dogs,Feeding & Watering Supplies,12.95,4.6,20464,7,2016-10-25 00:52:03.000,2021-01-09 20:34:32.659,1537,50.4927726675427,0.13863370201691608,0.004554326610279766,405.28572543916727,1.3761434766118799,Low
B07ZYM713D,IREENUO Dog Muzzle to Prevent Biting Barking and Chewing with Adjustable Loop Breathable Mesh Soft Fabric,IREENUO,Dogs,"Collars, Harnesses & Leashes",9.99,3.7,8617,2,2020-07-30 14:32:40.779,2021-09-05 11:47:10.133,401,13.173455978975033,0.1518204488778055,0.004987531172069825,654.118403990025,1.3757374424203037,Low
B0BN6Z3GXN,Pee Pads for Dogs - Set of Three 18.5x14-Inch Replacement Turf Grass Mats for Potty Training - Dog Housebreaking Supplies for Small Pets by PETMAKER,PETMAKER,Cats,Litter & Housebreaking,18.49,4.3,907,13,2016-08-19 12:04:16.000,2022-01-04 00:27:03.405,1963,64.48751642575559,0.20158940397350994,0.006622516556291391,14.0647376464595,1.3730746946001549,Low
B08W5G5B15,"Country Brook Petz - Green Martingale Heavy Duty Nylon Dog Collar - 21 Vibrant Color Options (1 Inch Width, Medium)",Country Brook Design,Dogs,"Collars, Harnesses & Leashes",12.97,4.6,18435,6,2018-05-29 14:41:39.552,2021-12-27 12:43:31.718,1307,42.93692509855453,0.1397398622800306,0.0045906656465187455,429.35072685539404,1.3725333890997786,Low
B0747ZW6VR,"Milliard Quilted Padded Orthopedic Dog Bed, Egg Crate Foam with Plush Pillow Top Washable Cover (41 inches x 27 inches x 4 inches)",Milliard,Dogs,Beds & Furniture,36.99,4.7,6189,3,2017-12-28 17:55:19.840,2019-08-02 05:18:18.814,581,19.086727989487514,0.15717728055077454,0.0051635111876075735,324.2567297762479,1.3722661690082163,Low
B07CHFQ4NS,"GoTags Paw Print Round Stainless Steel Pet Tag for Dogs and Cats, Personalized with 4 Lines of Custom Engraved ID, in Solid Stainless Steel and 5 Enameled Colors: Blue, Green, Pink, Purple and Red",GoTags,Dogs,"Collars, Harnesses & Leashes",9.45,4.7,12907,4,2020-08-06 11:43:47.041,2022-11-24 18:54:33.028,840,27.59526938239159,0.14495238095238097,0.004761904761904762,467.72509523809526,1.3720616272311963,Low
B07QF2KBY1,"Embark Urban Dog Harness – Want to Stop Your Dog Pulling? Try Our No Pull Dog Harnesses for XL Dogs, Large, Medium, Small Dogs or Puppy. Soft, Comfortable, Size Adjustable Dog Vest Harness with Handle",Embark Pets,Dogs,"Collars, Harnesses & Leashes",32.99,4.6,8770,2,2018-06-05 18:11:31.613,2019-07-14 14:56:52.414,403,13.23915900131406,0.1510669975186104,0.004962779156327543,662.4287841191067,1.3715684059765758,Low
B07YJFH9CY,BINGPET Turtle Neck Dog Sweater - Brown Bone Pattern - Puppy Winter Warm Cloth for Small Medium Large Dogs,BINGPET,Dogs,Apparel & Accessories,9.99,4.5,3824,4,2018-11-10 02:43:24.329,2020-11-12 23:43:12.102,733,24.080157687253614,0.1661118690313779,0.005457025920873124,158.80294679399728,1.3703089246175921,Low
B07S21V2CN,"Eagloo Dog Harness No Pull, Walking Pet Harness with 2 Metal Rings and Handle Adjustable Reflective Breathable Oxford Soft Vest Easy Control Front Clip Harness Outdoor for X-Large Dogs Black",Eagloo,Dogs,"Collars, Harnesses & Leashes",25.99,4.5,24945,3,2018-10-20 22:08:34.798,2020-08-26 19:16:40.105,675,22.174770039421812,0.1352888888888889,0.0044444444444444444,1124.9271111111111,1.3697281301704505,Low
B0C3CH2VCB,"PET MAGASIN Premium Male Dog Belly Band Washable (Camo, Small (13""-15"" Waist))",Pet Magasin,Dogs,Litter & Housebreaking,15.99,4.4,8037,2,2018-09-14 01:04:23.626,2019-10-20 02:58:25.080,401,13.173455978975033,0.1518204488778055,0.004987531172069825,610.0904738154613,1.3651596952781966,Low
B08LK94K4X,"GENORTH Small Dog Car Seat Puppy Pet Seats for Cars Vehicles Small Dogs Upgrade Washable Portable Pet Booster Seat for Car with Clip-On Safety Leash,Perfect for Small Pets(Black)",GENORTH,Dogs,Carriers & Travel Products,23.99,4.4,8300,3,2020-02-23 17:44:43.679,2021-10-19 23:11:50.418,604,19.842312746386334,0.15119205298013244,0.004966887417218543,418.29801324503313,1.3643769328399233,Low
B0C6M5PV8W,"Dog Bark Collar, Anti Barking Collar with 5 Adjustable Levels, Harmless Shock, Beep Vibration, Smart Correction and LED Indicator-Reachargeable No Bark Collar for Small Medium Large Dogs,Waterproof",ZNFSZ,Dogs,"Collars, Harnesses & Leashes",19.99,4.3,5906,7,2017-08-05 06:56:53.280,2021-04-23 22:36:45.322,1357,44.57950065703022,0.1570228445099484,0.005158437730287398,132.48241709653647,1.3635696379556563,Low
B07GM3FV53,Diamondg Groomer's Best Friend Enhanced Rotary Nail Grinder Bit - Professional Painless Nail Trimmer Won't Pull Hair or Get Hot - Size Small for Dogs Up to 15 Pounds,Diamondg,Dogs,,39.99,4.3,1226,2,2020-11-09 20:31:39.989,2021-09-24 01:13:55.170,318,10.446780551905388,0.19144654088050314,0.006289308176100629,117.35672955974843,1.3616304868993718,Low
B08MVRLW2Q,"Vonabem Small Dog Bed Crate Pad, Washable Dog Crate Bed for Large Medium Small Dogs and Cats, Plush Soft Fluffy Pet Beds, Dog Mats for Sleeping Anti Anxiety, Puppy Bed Kennel Pad 24 inch",Vonabem,Dogs,Beds & Furniture,21.99,4.3,7344,3,2021-01-27 18:56:18.111,2022-09-18 01:21:56.841,598,19.64520367936925,0.15270903010033446,0.005016722408026756,373.8317056856188,1.3593814399526432,Low
B09V3FWJ1K,Disposable Dog Female Diapers | 20 Premium Quality Adjustable Pet Wraps with Moisture Control & Wetness Indicator | 20 Count Medium Size,Bodhi Dog,Dogs,Litter & Housebreaking,19.99,4.2,4122,2,2019-01-11 04:46:06.240,2020-01-19 13:21:20.345,373,12.253613666228645,0.1632171581769437,0.005361930294906166,336.390563002681,1.3586745199335017,Low
B07Y54TZ8S,"Kuoser Dog Winter Coat, Reversible Dog Jacket, Warm Dog Coat British Style Puppy Cold Weather Coat, Windproof Dog Clothes Dog Vest for Small Medium and Large Dogs Red XS",Kuoser,Dogs,Apparel & Accessories,18.99,4.4,4248,2,2020-01-21 15:40:45.210,2021-01-31 17:57:30.749,376,12.352168199737187,0.16191489361702127,0.005319148936170213,343.9072340425532,1.3527080922185895,Low
B01C2C0IPU,"Ollieroo Curve Cat Scratching Pad, Basics Collection Lounge Kitty Couch, Cardboard Scratcher Sofa Bed, Protect Your Furniture Getting Damaged, Quality Pet Grooming Supplies",Ollieroo,Cats,Beds & Furniture,,4.3,82,2,2016-04-19 11:09:52.000,2016-11-05 10:36:33.000,199,6.5374507227332455,0.30592964824120605,0.010050251256281407,12.543115577889449,1.3518543527771705,Low
B09MCR99WB,EARTH ANIMAL No Hide Stix Venison Flavored Natural Rawhide Free Dog Chews Long Lasting Dog Chew Sticks | Dog Treats for Small Dogs and Cats | Great Dog Chews for Aggressive Chewers,EARTH ANIMAL,Dogs,Treats,10.99,4.6,9674,3,2017-07-22 17:35:12.599,2019-04-04 05:30:51.418,620,20.367936925098554,0.14729032258064517,0.004838709677419355,474.9621935483871,1.3517275537007158,Low
B09JJ5SB2J,SmartPetLove Snuggle Puppy Tender-Tuffs - Extra Large Blue Stingray Big Ray Tug of War Plush Dog Toy - Great for Play and Interaction with Puncture Resistant Squeaker,SmartPetLove,Dogs,Toys,29.99,4.3,774,2,2020-03-20 05:30:46.458,2021-01-14 23:48:03.054,300,9.85545335085414,0.20293333333333333,0.006666666666666667,78.5352,1.3500876707567726,Low
B09MSYN7GM,"AquaClear 110 Power Filter, Fish Tank Filter for 60- to 110-Gallon Aquariums",AquaClear,Fish & Aquatic Pets,Aquarium Pumps & Filters,90.98,4.4,19528,5,2016-05-12 20:05:25.000,2019-06-01 09:48:28.822,1114,36.596583442838366,0.13662477558348296,0.004488330341113106,533.601723518851,1.3498057591515615,Low
B09JZ18G48,MFOX Calming Dog Bed (L/XL/XXL/XXXL) for Medium and Large Dogs Comfortable Pet Bed Faux Fur Donut Cuddler Up to 25/35/55/100lbs,MFOX,Dogs,Beds & Furniture,45.99,4.2,15077,4,2020-09-06 20:37:33.445,2023-01-25 04:45:41.410,870,28.580814717477004,0.13995402298850573,0.004597701149425287,527.5217011494253,1.346496536487949,Low
B09PZFGGTQ,"Chewsday 5-Inch Long-Lasting Dog Chew Bones, Made in The USA, All Natural Rawhide-Free Highly-Digestible Treats, Peanutty Bliss - 14 Count",Chewsday,Dogs,Treats,34.49,4.2,228,2,2021-12-22 00:37:19.165,2022-08-25 21:40:43.720,246,8.081471747700395,0.24747967479674796,0.008130081300813009,28.212682926829267,1.344735754375537,Low
B0B971YJBP,nononfish Puppy Beds for Small Dogs Washable Boy for Crate Waterproof Donut Bed for Small Dogs Comfy Calming Pet Bed Anti Anxiety 19.7 Inches,nononfish,Dogs,Beds & Furniture,20.99,4.5,6833,2,2020-11-11 21:54:06.271,2021-12-17 20:21:55.362,400,13.140604467805518,0.1522,0.005,519.9913,1.343875078853171,Low
B085R3SJNK,API POND AMMO-LOCK Ammonia detoxifier For Pond Water 16-Ounce Bottle,API,Fish & Aquatic Pets,Aquarium Water Treatments,15.65,4.7,470,2,2018-09-08 08:51:25.673,2019-06-15 00:27:05.137,279,9.165571616294349,0.2182078853046595,0.007168458781362007,51.27885304659499,1.3430385690455897,Low
B087R52CFK,"Tiki Cat Grill, Mackerel & Sardines, High-Protein and 100% Non-GMO Ingredients, Wet Whole Foods Cat Food for All Life Stages, 6 oz. Cans (Case of 8)",TIKI PETS,Cats,Food,19.12,4.3,7386,10,2016-09-24 02:13:25.000,2022-04-07 02:17:54.056,2021,66.39290407358739,0.15061850569025234,0.004948045522018802,111.24682830282038,1.341630871825704,Low
B0C6LSC2PB,"Hill's Prescription Diet c/d Multicare Urinary Care with Ocean Fish Wet Cat Food, Veterinary Diet, 5.5 oz. Cans, 24-Pack",HILL'S PRESCRIPTION DIET,Cats,Food,71.99,4.5,196,2,2021-11-02 15:17:10.784,2022-06-30 18:30:49.578,240,7.884362680683311,0.2536666666666667,0.008333333333333333,24.859333333333336,1.34017267918987,Low
B0BN2HGX12,"N-Bone Puppy Teething Rings, Grain-Free Chicken Flavor, 6 ct",N-Bone,Dogs,Treats,11.99,4.6,313,16,2016-05-13 14:54:54.000,2022-02-03 23:12:25.331,2092,68.72536136662286,0.23281070745697896,0.0076481835564053535,4.554359464627151,1.338520248497493,Low
B081756MYP,"SleekEZ 10"" Horse Grooming Unique Blade Shed Tool",SleekEZ,Dogs,Grooming,21.95,4.5,39385,8,2016-05-30 23:24:03.000,2021-09-08 17:10:30.528,1926,63.27201051248357,0.12643821391484944,0.004153686396677051,622.4711318795431,1.337863692522238,Low
B0BV7CYY38,"Arm & Hammer Cloud Control Platinum Multi-Cat Clumping Cat Litter with Hypoallergenic Light Scent, 14 Days of Odor Control, 18 lbs",Arm & Hammer,Cats,Litter & Housebreaking,17.99,4.6,8545,5,2019-12-15 21:31:07.350,2022-10-12 00:14:48.152,1031,33.86990801576872,0.14762366634335597,0.004849660523763337,252.28884578079536,1.3364693243319539,Low
B06XSBWPNF,"JoyDaog Jean Belly Bands for Male Dog Diapers Reusable Belly Wrap L,Pack of 3",JoyDaog,Dogs,Litter & Housebreaking,17.99,4.5,1151,3,2017-11-30 02:18:40.832,2019-03-29 23:06:08.486,484,15.900131406044677,0.18867768595041323,0.006198347107438017,72.3893388429752,1.330037091122899,Low
B0BSMC6DX7,"NaturVet Brewer’s Dried Yeast Pet Supplement with Garlic Flavoring – Includes B-1, B-2 Vitamins, Niacin, Vitamin C – Helps Support Glossy Coat, Healthy Skin for Dogs, Cats – 5,000 Ct.",NaturVet,Dogs,Health Supplies,52.99,4.5,3428,2,2017-08-29 13:27:18.618,2018-09-07 01:39:37.044,373,12.253613666228645,0.1632171581769437,0.005361930294906166,279.7542091152815,1.328591577013251,Low
B098BY53VM,"Outward Hound Bubble Palz Plush Turtle Dog Toy, Small",Outward Hound,Dogs,Toys,,4.4,12341,15,2013-04-28 06:15:06.000,2022-03-11 11:24:45.422,3239,106.40604467805518,0.1409694350108058,0.004631058968817536,115.98025316455697,1.3280396880719576,Low
B082W65JJ2,"Bedsure Cat Beds for Indoor Cats - Cat House Cat Tent Cat Cave with Removable Washable Cushioned Pillow, Kitten Beds Cat Hut, Washed Blue, 15 inches",BEDSURE,Cats,Beds & Furniture,24.99,4.5,8436,3,2020-04-28 10:09:52.487,2022-01-11 03:11:49.907,622,20.43363994743758,0.14681672025723475,0.00482315112540193,412.8486173633441,1.3272792460012945,Low
B09PNR9B9B,"JW Pet- iSqueak Bouncin' Bowlin Pin Dog Toy, (Assorted Colors) 1 Unit, Medium , 43062",JW,Dogs,Toys,,4.3,2735,7,2019-05-08 16:40:16.254,2022-11-01 16:03:36.587,1272,41.78712220762155,0.16751572327044026,0.00550314465408805,65.45078616352201,1.32576169461827,Low
B0002DHV16,Cat Dancer Products Charmer Interactive Cat Toy,Cat Dancer Products,Cats,Toys,12.99,4.6,7252,10,2012-03-07 03:36:31.000,2017-10-09 17:39:15.144,2042,67.08278580814718,0.14906953966699313,0.004897159647404506,108.10523016650342,1.3251045478024597,Low
B08G78FRC6,TevraPet FirstAct Plus Flea and Tick Prevention for Cats 1.5 lbs and Over | Waterproof | Fast Acting Treatment,TevraPet,Cats,Flea & Tick Control,19.97,4.0,9147,3,2019-07-22 21:45:58.433,2021-04-13 01:47:41.533,630,20.69645203679369,0.14495238095238097,0.004761904761904762,441.95980952380955,1.322152783326395,Low
B018DAT15S,PETFAVORITES Original Mylar Crinkle Balls Cat Toys - 24 Pack,PETFAVORITES,Cats,Toys,10.99,4.6,6438,4,2014-06-30 17:07:42.000,2016-09-17 16:20:34.000,809,26.576872536136662,0.15050679851668727,0.004944375772558714,242.24069221260817,1.3199639672596406,Low
B09TVCFW2P,"Tetra Whisper Air Pump 40 To 60 Gallons, For Aquariums, Powerful Airflow, Non-UL Listed",Tetra,Fish & Aquatic Pets,Aquarium Pumps & Filters,10.58,4.6,38262,14,2013-09-29 18:01:56.000,2023-01-28 19:46:17.843,3408,111.95795006570302,0.12504694835680752,0.004107981220657277,341.75330985915497,1.3195252416144512,Low
B076KP37ZC,"Tidy Cats Breeze Cat Litter Pellets Refill, 3.5 lbs. (Pack of 3)",Tidy Cats,Cats,Litter & Housebreaking,54.49,4.8,3659,2,2015-11-22 01:02:04.000,2016-12-05 03:30:15.000,379,12.450722733245728,0.16063324538258578,0.005277044854881266,293.87852242744066,1.3180308649048884,Low
B07GB1R7LT,"KRUZ PET KZV5048-15S 4"" Long Reflective Heavy Duty Click Lock Hook Leash Strong, Secure Nylon Safety Lead with Locking Carabiner Clip – Pet Leash with Comfortable Padded Handle, Small, Blue",KRUZ PET,Dogs,"Collars, Harnesses & Leashes",14.99,4.2,440,4,2018-10-29 23:10:42.752,2020-05-15 20:01:53.763,563,18.495400788436267,0.21626998223801067,0.007104795737122558,23.789698046181172,1.3168776270593392,Low
B09L6C7XCY,lynxking Check Cord Dog Leash Long Lead Training Tracking Line Comfortable Handle Heavy Duty Puppy Rope 10ft 15ft 30ft 50ft for Small Medium Large Dog,Lynxking,Dogs,Training & Behavior Aids,11.99,4.6,9418,2,2021-05-30 15:10:19.059,2022-07-28 16:48:02.729,424,13.92904073587385,0.14358490566037738,0.0047169811320754715,676.1413207547171,1.3138714112962575,Low
B0BH2H19DS,"SmartBones Mini Chews With Real Peanut Butter 24 Count, Rawhide-FreeChews For Dogs (Packaging May Vary)",SmartBones,Dogs,Treats,9.99,4.7,5695,12,2016-01-15 19:09:02.000,2022-08-17 19:09:48.460,2406,79.0407358738502,0.1518204488778055,0.004987531172069825,72.05145469659186,1.3128702850479539,Low
B09G1FWGS8,"FRONTLINE® Plus for Dogs Flea and Tick Treatment (Small Dog, 5-22 lbs.) 3 Doses (Orange Box)",FRONTLINE,Dogs,Flea & Tick Control,28.68,4.4,40871,14,2013-03-30 00:58:00.000,2022-09-06 05:10:08.673,3447,113.23915900131405,0.12363214389324051,0.0040615027560197275,360.92638236147377,1.3127508934645467,Low
B0871C8F6W,"Indipets Heavy Duty Stainless Steel Flat Sided Pail with Hooks - 4 Quart - Lays Flat Against Dog Kennel, Crate or Fence",Indipets,Top Selection from AmazonPets,,,4.7,1606,4,2020-02-25 03:31:12.653,2022-01-10 19:19:01.951,685,22.503285151116952,0.17775182481751825,0.00583941605839416,71.36735766423358,1.3121860770397074,Low
B07JP8HQWF,"Milk-Bone Gravy Bones Dog Treats, 4 Meat Flavors Variety Pack, 19 Ounce Box",Milk-Bone,Dogs,Treats,,4.6,866,2,2019-03-28 21:12:24.556,2020-02-06 00:46:21.389,314,10.315374507227332,0.19388535031847134,0.006369426751592357,83.95235668789809,1.3116419519312081,Low
B0BL38YJD1,"Kurgo Loft Dog Jacket - Reversible Fleece Winter Coat - Cold Weather Protection - Wear With Harness Or Additional Layers - Reflective Accents, Leash Access, Water Resistant - Chili Red/Charcoal, S",Kurgo,Dogs,Apparel & Accessories,33.63,4.5,7341,4,2016-12-12 23:08:09.000,2019-03-20 12:40:44.232,827,27.16819973718791,0.14723095525997582,0.0048367593712212815,270.20561064087065,1.3105567023452884,Low
B07PF7N5T9,"EXPAWLORER Dog Hoodie - Fall Soft and Warm Dog Sweatshirt, Pet Clothes Autumn Winter Coat with “I Love My MOM” Print for Puppy,Cat, Small Medium Large Dogs",EXPAWLORER,Dogs,Apparel & Accessories,17.99,4.2,1995,2,2020-01-25 17:50:35.331,2021-01-13 14:27:22.744,353,11.59658344283837,0.1724645892351275,0.0056657223796034,172.03342776203968,1.3105412459329504,Low
B07GPCHYLC,"Purina ONE High Protein, Grain Free Pate Wet Cat Food Variety Pack, Grain Free Formula - (24) 3 oz. Cans",Purina ONE,Cats,Food,28.36,4.5,6061,14,2013-05-20 01:28:41.000,2021-02-20 04:30:21.514,2833,93.06833114323258,0.1504271090716555,0.004941757853865161,65.12419343452171,1.310189291124031,Low
B09FKBX9BD,"Teamoy 3 Pack Male Dog Diaper Wrap, Washable Puppy Belly Bands, Super-Absorbent and Comfortable(L2,20''-24''Waist, Black)",Teamoy,Dogs,Litter & Housebreaking,21.99,4.5,18201,7,2018-03-24 21:55:08.145,2022-08-07 19:13:29.667,1596,52.43101182654402,0.13350877192982455,0.0043859649122807015,347.14187969924814,1.309625828452892,Low
B08LSLTX76,"Blueberry Pet Essentials Martingale Safety Training Dog Collar, Flint Gray, Small, Heavy Duty Nylon Adjustable Collars for Dogs",Blueberry Pet,Dogs,"Collars, Harnesses & Leashes",9.99,4.5,7478,2,2020-07-07 23:43:36.623,2021-08-27 14:39:57.834,415,13.633377135348226,0.1466987951807229,0.004819277108433735,548.5067951807229,1.308531889588021,Low
B087YY9RZC,"Bullibone Nylon Dog Chew Toy Nylon Bone - Improves Dental Hygiene, Easy to Grip Bottom, and Permeated with Flavor (Bacon, Small - 2 Pack)",Bullibone,Dogs,Toys,16.99,4.3,9069,2,2020-11-02 03:48:53.404,2022-01-01 01:41:26.316,424,13.92904073587385,0.14358490566037738,0.0047169811320754715,651.0857547169811,1.3084501245860545,Low
B00LV46BVQ,"Purrfect Arch Deluxe Self Grooming and Massaging Cat Toy- Arch Brush Helps Reduce Shedding & Scratching To Keep Your Home Fur Free, Grey (PR011106)",Purrfect Arch,Cats,Toys,,3.8,3288,8,2015-01-30 22:05:12.000,2019-03-19 18:32:52.957,1508,49.5400788436268,0.16148541114058357,0.005305039787798408,66.37050397877985,1.307763578132599,Low
B01M8Q3AJN,"CRAZY LIBERTY Pets Hair Dye, Permanent Non-Toxic (Dark Blue)",CRAZY LIBERTY,Dogs,Apparel & Accessories,14.89,4.3,3380,2,2020-09-26 01:41:38.687,2021-10-10 22:45:10.170,379,12.450722733245728,0.16063324538258578,0.005277044854881266,271.47018469656996,1.3052939940603066,Low
B09THWMYNM,"Pet Carrier: Hard-Sided Dog Carrier, Cat Carrier, Small Animal Carrier in Blue| Inside Dims 20.70L x 13.22W x 14.09H & Suitable for Tiny Dog Breeds | Perfect Dog Kennel Travel Carrier for Quick Trips",MidWest Homes for Pets,Dogs,Carriers & Travel Products,27.98,4.3,30591,9,2016-05-08 01:56:26.000,2022-04-15 20:25:23.020,2168,71.22207621550591,0.12636531365313655,0.004151291512915129,429.5157011070111,1.3051633606045088,Low
B09HYSLNV7,"Good 'N' Fun Triple Flavor Chews, Rawhide Treats for Dogs",Good'n'Fun,Dogs,Treats,8.99,4.6,1926,5,2017-11-16 23:06:29.736,2020-04-18 19:37:45.685,883,29.00788436268068,0.1723669309173273,0.0056625141562853904,66.39574178935447,1.3037351455636088,Low
B00TQZ7G7K,EHEIM Jager Aquarium Thermostat Heater 150W,Eheim,Fish & Aquatic Pets,Aquarium Heaters & Chillers,25.51,4.5,5948,2,2017-04-25 19:04:06.000,2018-06-06 09:35:42.095,406,13.337713534822601,0.14995073891625615,0.0049261083743842365,445.95349753694586,1.3032186355625608,Low
B09TQY5ZWC,"Nylabone Healthy Edibles Natural Dog Treats Variety Bundle Bacon and Bone Broth Flavors Large and X-Large, 2 Count Bundle",Nylabone,Dogs,Treats,,4.4,1771,2,2020-05-24 06:39:19.953,2021-05-09 20:18:04.681,350,11.498028909329829,0.17394285714285715,0.005714285714285714,154.0264,1.3010689380152196,Low
