parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,reviews_per_month,rating_number_per_month,value_score,success_probability,success_score,success_tier,success_rank
B091YRCM7L,"Hcpet Dog Shoes, Dog Boots for Small Dogs, Breathable Medium Dog Booties Paw Protector for Summer Hot Pavement, Winter Snowy Day, Outdoor Walking, Indoor Hardfloors Anti Slip Sole Black Size 2",Hcpet,Dogs,Apparel & Accessories,28.99,3.9,2515,1,1.0,2515.0,1.0534204867022867,0.38599353544054854,38.59935354405486,Medium,3514.0
B08DGQW9Y3,DOG STORY Beatrix Harness B-Indian Pink-Small,DOG STORY,Dogs,"Collars, Harnesses & Leashes",19.9,4.2,34,3,3.0,34.0,0.7503749677515346,0.38598757300192893,38.598757300192894,Medium,3515.0
B081DRZMCN,"LMOBXEVL Service Dog Harness,No-Pull Dog Harness with Handle Adjustable Reflective Pet Dog in Training Vest Harness,Easy Control for Small Medium Large Breed Outdoor Walking Hiking",LMOBXEVL,Dogs,"Collars, Harnesses & Leashes",16.98,4.3,3317,1,1.0,3317.0,2.0530391710380846,0.38597373910349364,38.59737391034936,Medium,3516.0
B0761N1D4Q,"Canine Friendly Short Snout Dog Muzzle, X-Large, Charcoal",Canine Friendly,Dogs,"Collars, Harnesses & Leashes",,3.9,699,1,1.0,699.0,,0.3859587156022648,38.59587156022648,Medium,3517.0
B00KXII7BS,"Pawstruck 7"" Straight Bully Sticks for Dogs or Puppies (10 Pack) All Natural & Odorless Bully Bones | Grass-Fed Beef | Medium Thickness Long Lasting Dog Chew Dental Pizzle Treats | Best Thick Bullie Stix",Pawstruck,Dogs,Treats,29.96,4.4,1289,1,1.0,1289.0,1.0518874829227356,0.38581903826254216,38.58190382625422,Medium,3518.0
B0825KZPSD,"Laifug 50""x36""x10"" Dog Bed Waterproof Cover Liner Extra Large (Jumbo Size)",Laifug,Dogs,Beds & Furniture,,4.7,40,1,1.0,40.0,,0.3858110153668302,38.58110153668302,Medium,3519.0
B087MVQLSK,SENYE PET Dog Harness No Pull Escape Proof Adjustable Outdoor Pet Vest Reflective Oxford Material Easy Control Vest Harness for Small Medium Large Dogs,SENYE PET,Dogs,"Collars, Harnesses & Leashes",20.99,4.2,281,1,1.0,281.0,1.128918994661271,0.38580568372172797,38.5805683721728,Medium,3520.0
B0B2L8YFR8,homelifthub Pillows for Indoor Cats Fluffy Cat Bed Pillow Cute Rabbit Pillows for Blanket and Carrier (Blue),homelifthub,Cats,Beds & Furniture,11.99,4.3,479,1,1.0,479.0,2.2141184526087008,0.38576754030147203,38.57675403014721,Medium,3521.0
B01AWLSHCO,Set of 2 Etched Food Grade Stainless Steel Dog Bowls - 32oz Dry Weight - Dishwasher Safe - Rust Resistant - Non-Skid No-Tip Natural Rubber Base - Odor Free Alternative to Plastic,Mr. Peanut's,Dogs,Feeding & Watering Supplies,,4.4,854,1,1.0,854.0,,0.3857136193144869,38.57136193144869,Medium,3522.0
B0BVDM2WXN,Aoyar Automatic Aquarium Fish Feeder: Auto Vacation Weekend Day Feeding Timer & 2 Install Methods Food Dispenser for Goldfish Koi Betta Turtle in Small Tank & Pond,Aoyar,Fish & Aquatic Pets,Automatic Feeders,25.95,4.3,1698,1,1.0,1698.0,1.232467014381091,0.38568247277757983,38.56824727775798,Medium,3523.0
B0B2TBC9VQ,"PET STANDARD Replacement Water Filter & 6 Pack Replacement Pre-Filter Sponges Compatible with ORSDA® 67oz/2L Stainless Steel Pet Water Fountains, Pack of 12",PET STANDARD,Cats,Feeding & Watering Supplies,16.99,4.4,275,1,1.0,275.0,1.4555481935936116,0.38564714156122504,38.564714156122506,Medium,3524.0
B00VHZ9SMI,"PetAg Fresh 'n Clean Skin & Coat Essentials Purifying Medicated Shampoo, 12 oz",PetAg,Dogs,Grooming,,4.4,782,1,1.0,782.0,,0.38562970918646,38.562970918646,Medium,3525.0
B06WRNV4HM,"Three Dog Bakery Grain Free Pork With Blueberries Meaty Filet Strips For Dogs, 12 Oz",Three Dog Bakery,Dogs,Treats,,4.7,311,1,1.0,311.0,,0.38562539164927057,38.56253916492706,Medium,3526.0
B08LXHGJ6S,Redbarn 4lb Beef Rolls for Dogs (8-Count),Redbarn Pet Products,Dogs,Food,91.89,4.3,1222,1,1.0,1222.0,0.3326691390081058,0.3856129642797507,38.56129642797507,Medium,3527.0
B07KCSSZBR,"Cat Litter Scoop,Cat Litter Scooper Plated Metal with Holder Long Handle Non-Stick Aluminum Deep Shovel Non-Stick Aluminum Alloy Designed for Twill",LUKACY,Cats,Litter & Housebreaking,,5.0,5,1,1.0,5.0,,0.38555281512780853,38.55528151278085,Medium,3528.0
B007W1A3ES,"CozyCatFurniture Incline Cat Scratcher, Made in USA, Solid Wood Cat Scratching Post, Unoiled Sisal Rope and Thick Carpet, Brown Color",CozyCatFurniture,Cats,Beds & Furniture,,4.3,97,1,1.0,97.0,,0.3855306706086053,38.55306706086053,Medium,3529.0
B07MPJS66S,"Sparky Pet Co 3/4"" Solid Nylon Compatible with Petsafe Replacement Strap Compatible with Petsafe Free to Roam Wireless Fence Receiver Collar (PIF00-15001,PIF00-15002) (Purple)",Sparky Pet Co,Top Dog Supplies,Unknown,18.99,4.5,93,1,1.0,93.0,1.0766101379786739,0.3855291158412762,38.55291158412762,Medium,3530.0
B09K3VMZ4L,"ATESON Dog Grooming Hammock - Upgrade Pet Grooming Harness for Nail Trimming (S 30lb), Dog Sling for Nail Clipping, Dog Hanging Holder Hanger for Cutting Nail with Nail Clippers, Green",ATESON,Dogs,Grooming,22.99,4.2,2049,1,1.0,2049.0,1.3931056678101919,0.3855282524808317,38.552825248083174,Medium,3531.0
B08557T9YF,"Purina Yesterday's News Non Clumping Paper Cat Litter, Fresh Scent Low Tracking Cat Litter - 26.4 lb. Bag",PURINA Yesterday's News,Cats,Litter & Housebreaking,,4.4,2233,1,1.0,2233.0,,0.38550075000895756,38.55007500089576,Medium,3532.0
B014VV7E20,"Dog Leash, Itery Pet Durable Leash Strap for Puppy Pet Leash Rope 4-feet Long 3/4 Inch Wide (Black, 4 Feet)",ITERY,Dogs,"Collars, Harnesses & Leashes",,4.5,81,1,1.0,81.0,,0.38547964694548864,38.54796469454887,Medium,3533.0
B09ZLPLG3Y,BARMI Dog Toys Stuffed Dog Chew Toys with Treat Dispensing Ball Squeaky Interactive Dog Toys for Small and Medium Dogs Puppy (Parrot),BARMI,Dogs,Toys,13.99,4.4,1020,1,1.0,1020.0,2.1790969549624397,0.3854575298809417,38.545752988094165,Medium,3534.0
B08DZXSJN3,"PawHut Divided Breeder Bird Cage with Rolling Stand Removable Metal Tray, Storage Shelf, Wood Perch, and Food Container",PawHut,Birds,Birdcages,129.99,4.2,140,1,1.0,140.0,0.15989531148233177,0.3854341199624628,38.54341199624628,Medium,3535.0
B0085ZF2PA,"Fluval 406 Motor Head Maintenance Kit, A20093,Black",Fluval,Fish & Aquatic Pets,Aquarium Pumps & Filters,32.99,4.5,914,1,1.0,914.0,0.9301351407620444,0.38535698952110803,38.535698952110806,Medium,3536.0
B0759XYCKB,"Delxo High Density Foam 3 Tier Pet Stairs,Comfy Micro Suede Pet Steps with Machine Washable Zippered Removable Cover with Anti-Slip Black Dot Bottom Loads 44lbs Gray(3-Step, Gray)",Delxo,Dogs,Beds & Furniture,,4.0,170,1,1.0,170.0,,0.38535610994682873,38.53561099468287,Medium,3537.0
B087CSYRKR,"Cuby Pet Sling Carrier for Medium Dogs Cats,Drawstring Zipper & Special Security Hook Triple Designs for Pets' Securty,Breathable Mesh Travel Cat Carrier Bag with Adjustable Shoulder Strap (Black M)",Cuby,Dogs,Carriers & Travel Products,18.99,4.1,659,1,1.0,659.0,1.4016947511102649,0.38534680536916743,38.534680536916746,Medium,3538.0
B00K8SZA2C,"HomeoVet EquioPathics WRM Clear, Natural Worm Medicine for Large Animals, 120 Milliliters",HomeoPet,Horses,Health Supplies,,4.2,101,1,1.0,101.0,,0.3853446653989059,38.53446653989059,Medium,3539.0
B074PGL238,"uxcell XINYOU XY-380 Aquarium Fish Tank Biochemical Sponge Filter, 4-1/2-Inch (6-Pack)",uxcell,Fish & Aquatic Pets,Aquarium Pumps & Filters,39.99,4.7,1842,1,1.0,1842.0,0.8837210502887763,0.385329027968143,38.5329027968143,Medium,3540.0
B0002APQ6G,"Simple Solution Lawn Spot Away Instant Lawn Repair, 32 Ounce Spray",Simple Solution,Dogs,Training & Behavior Aids,,2.8,103,1,1.0,103.0,,0.385312183204043,38.5312183204043,Medium,3541.0
B09ZGMW9CG,Fieldcrest Farms Nothing to Hide Natural Rawhide Alternative 3'' Wish Bones for Dogs - Digestible Rawhide Free Dog Chews Long Lasting - Bones for Small Dogs - Great for Dental Health 12 Bones,Fieldcrest Farms,Dogs,Treats,17.99,4.5,66,2,2.0,66.0,1.0517574645502694,0.3852739649774576,38.527396497745755,Medium,3542.0
B06XCZ8K4P,"Oxbow Natural Science Vitamin C Supplement (120 g ), 2 pack, 4.2 oz each",Oxbow,Top Dog Supplies,Unknown,16.71,4.9,2256,1,1.0,2256.0,2.2643195515503245,0.3852475481196614,38.52475481196614,Medium,3543.0
B0BLWJ22VC,"Rachael Ray Nutrish Zero Grain Natural Dry Dog Food, Salmon and Sweet Potato Recipe, 12 Pounds, Grain Free (Discontinued by Manufacturer)",Rachael Ray Nutrish,Dogs,Food,,4.5,2952,1,1.0,2952.0,,0.38513601719738627,38.513601719738624,Medium,3544.0
B09J24HPW8,10 PCS Christmas Cat Toys Stockings for Indoor Cats Kitten Assortment Toys Interactive Wand with Bell Plush Santa Claus Snowman Fish Mouse Candy Balls with Catnip,UOLIWO,Cats,Toys,,4.5,69,1,1.0,69.0,,0.3850228302538537,38.50228302538537,Medium,3545.0
B01MYZPXC4,Casual Canine Fleece-Lined Reflective Dog Jacket for Safety,Casual Canine,Dogs,Apparel & Accessories,,4.2,954,1,1.0,954.0,,0.3850081342753244,38.500813427532435,Medium,3546.0
B09FFS1W91,Josh's Frogs Producing Wingless Drosophila Melanogaster Fruit Fly Culture,Josh's Frogs,Reptiles & Amphibians,Food,,4.2,1805,1,1.0,1805.0,,0.38489731323944504,38.489731323944504,Medium,3547.0
B075F4H7XJ,"Sidecar Eyewear, one Size, Copper",Doggles,Dogs,Apparel & Accessories,,3.9,280,1,1.0,280.0,,0.3848832874707032,38.48832874707032,Medium,3548.0
B0BN6C7RVV,"RUFFWEAR - Front Range Dog Harness, Reflective and Padded Harness for Training and Everyday, Twilight Gray (2017), Medium",RUFFWEAR,Dogs,"Collars, Harnesses & Leashes",,4.6,1077,1,1.0,1077.0,,0.3848659860152926,38.48659860152926,Medium,3549.0
B07ZBTCVRR,ZOOZ PETS Snoopy Dog Bandana - Official Peanuts Dog Bandanas for Dogs & Cats - Cute Colorful Bandanas for Dogs – Lightweight & Comfy Dogs Accessories - 5 Puppy Medium and Large Dog Band,ZOOZ PETS,Dogs,Apparel & Accessories,9.99,4.5,69,2,2.0,69.0,1.9137365955177295,0.38480137613287674,38.480137613287674,Medium,3550.0
B00B0LFBSY,"LORJE Cat Dog Travel Front Carrier Bag Backpack, Small Net Bag for Pet",LORJE,Dogs,Carriers & Travel Products,13.99,4.1,383,1,1.0,383.0,1.7439338431457954,0.38479033707464666,38.479033707464666,Medium,3551.0
B078STJ2FG,"Comfort Zone Basic Multicat Refill for Cat Calming, 6 Pack",Comfort Zone,Cats,Health Supplies,,4.4,578,1,1.0,578.0,,0.38476979772265824,38.47697977226582,Medium,3552.0
B09MLGKB33,"Utotol Dog Car Seats with Dog Seat Belt, Washable Dog Booster Pet Car Seat for Small Dogs, Anti-Slip Dog Travel Car Dog Bed for Car Front or Back Seat, Adjustable Safety Buckle, Storage Pockets",Utotol,Dogs,Carriers & Travel Products,41.99,4.3,3636,1,1.0,3636.0,0.8396125771241737,0.38472392702470476,38.47239270247048,Medium,3553.0
B074VDK9HY,"Strawfield Pets Dog Ear Cleaner Solution - Pet Cleaning Ear Wash for Dogs Cats - 8 oz, USA",Strawfield Pets,Cats,Health Supplies,,4.2,401,1,1.0,401.0,,0.38469952083127384,38.46995208312738,Medium,3554.0
B01N7G9C37,"Nispira Replacement Water Filter Cartridges Compatible with Cat Mate & Dog Mate Fountains, Pack of 8",Nispira,Cats,Feeding & Watering Supplies,12.99,4.4,24,1,1.0,24.0,1.09030435946267,0.38457110830396374,38.457110830396374,Medium,3555.0
B07JHDGKNM,"Aqueon 3 Pack Color Enhancing Betta Food Pellets, 0.95 Ounces Per Container",Aqueon,Fish & Aquatic Pets,Food,,4.5,438,1,1.0,438.0,,0.38455706513788956,38.455706513788954,Medium,3556.0
B07T3979NN,"Rachael Ray Nutrish Purrfect Broths Natural Wet Cat Food, Seafood Favorites Variety Pack, 1.4 Ounce Pouch (Pack of 24), Grain Free",Rachael Ray Nutrish,Cats,Food,,4.2,543,1,1.0,543.0,,0.3845566815009685,38.45566815009685,Medium,3557.0
B09D94RF6H,Fly & Fetch Fish,Spunky pup,Dogs,Toys,14.95,4.1,1146,1,1.0,1146.0,1.932047557206048,0.3844565452922295,38.44565452922295,Medium,3558.0
B015NC4820,"Snoozer Roll Around 4-in-1 Pet Carrier, Red/Black, Large",Snoozer,Dogs,Carriers & Travel Products,,4.4,1669,1,1.0,1669.0,,0.38444009351566183,38.44400935156618,Medium,3559.0
B089Y9PJNN,"Bolux Dog Poop Bags, Extra Thick and Strong Dog Waste Bags, Leak-Proof Pet Waste Bags Refill Rolls, Large Size 9 x 13 Inches",Bolux,Dogs,Litter & Housebreaking,8.99,4.3,89,1,1.0,89.0,2.1523005097241534,0.38438805758627337,38.43880575862734,Medium,3560.0
B0B3D24W49,"Rmolitty Dog Toys, Durable Squeaky Dog Toys for Aggressive Chewers, Tough Rubber Dental Chew Dog Toys for Large Medium Small Breed (Green)",Rmolitty,Dogs,Toys,12.99,4.2,2122,1,1.0,2122.0,2.4768636596731084,0.3843711428633205,38.437114286332054,Medium,3561.0
B09GL4PWMG,"Dingo Non-China Mini Bone Chews for Dogs, Package may vary",Dingo,Dogs,Treats,,4.7,574,1,1.0,574.0,,0.38432881328162455,38.43288132816245,Medium,3562.0
B074NSY4MS,"Marina Slim Filter Carbon Plus Ceramic Cartridge, 18-count",Marina,Fish & Aquatic Pets,Aquarium Pumps & Filters,26.99,4.6,88,1,1.0,88.0,0.7650139792800238,0.38430891005298407,38.430891005298406,Medium,3563.0
B07S3D1PWD,"Standlee Hay Company Premium Timothy 1200-70122-0-0 Grass Hand-Selected Forage, 48 oz Bag",Standlee Premium Products,Small Animals,Food,,4.3,211,1,1.0,211.0,,0.38422544306125594,38.422544306125594,Medium,3564.0
B08W1N4GWK,"TRUE LOVE Reflective Dog Harness with Handle Soft Padded No-Pull Pet Vest, Durable Oxford Outer Layer for Large Breeds Truelove TLH5551",TRUE LOVE,Dogs,"Collars, Harnesses & Leashes",20.39,4.3,222,1,1.0,222.0,1.140305964555101,0.38422369708390686,38.42236970839068,Medium,3565.0
B07X3QDD9R,"Natural Balance Original Ultra Reduced Calorie Formula Dry Cat Food, Chicken Meal, Chicken, Brown Rice, Potatoes, Oat Groats & Barley Formula, 6 Pounds",Natural Balance,Cats,Food,,4.3,283,1,1.0,283.0,,0.3841799077799568,38.41799077799568,Medium,3566.0
B014FQP86K,"Prosper Pets Hands Free Dog Leash - Dual Handle Running Leash – Shock Absorbing, Extendible Bungee – Adjustable Waist Belt – for Running, Jogging or Walking",Prosper Pets,Dogs,"Collars, Harnesses & Leashes",,4.3,322,1,1.0,322.0,,0.3841081959356531,38.41081959356531,Medium,3567.0
B07PLPS6L8,"Ripstop Dog Life Jacket Shark Life Vest for Dogs, Safety Lifesaver with High Buoyancy and Lift Handle for Small and Medium Breeds（Rose Red L）",Queenmore,Dogs,Apparel & Accessories,30.99,4.7,2071,1,1.0,2071.0,1.1581305948978076,0.3840853295570622,38.40853295570622,Medium,3568.0
B01MRNK444,"Max and Neo Fox, Bear and Wolf Water Bottle Dog Toys - 3 Pack - We Donate a Toy to a Dog Rescue for Every Toy Sold (Fox, Bear and Wolf)",Max and Neo,Dogs,Toys,16.99,4.2,1163,1,1.0,1163.0,1.7451673948689705,0.38407254583155365,38.407254583155364,Medium,3569.0
B017DGKUIA,"Red Dingo Martingale Reflective Bones 20mm Choke Collar, Dark Blue, Medium/Large",Red Dingo,Dogs,"Collars, Harnesses & Leashes",,4.4,77,1,1.0,77.0,,0.3840199586025246,38.401995860252455,Medium,3570.0
B0C4BGQSP7,"PETMAKER 80-PET6147 Folding Pet Stairs-Carpeted Foldable Durable Wood Steps-Compact, Portable, & Sturdy for Home or Travel, Dogs, Cats, Petsup to 80Lbs, 4 Step, Black",PETMAKER,Cats,Beds & Furniture,89.95,3.9,1292,1,1.0,1292.0,0.31064379630028066,0.3839548985868995,38.39548985868995,Low,3571.0
B017UFR9GU,"Master Grooming Tools Ergonomic Dematting Tools — Molded Tools for Grooming Dogs - 12-Blade Comb, 6⅝""",Master Grooming Tools,Cats,Grooming,,4.3,279,1,1.0,279.0,,0.38385732759349106,38.385732759349104,Low,3572.0
B09P27J2P9,"AQUATICLIFE RO Buddie 3-Stage Reverse Osmosis Water Filtration System, RO Unit 100 GPD",Aquatic Life,Fish & Aquatic Pets,Aquarium Pumps & Filters,81.99,4.6,5365,1,1.0,5365.0,0.4818155255827981,0.3838569369432907,38.38569369432907,Low,3573.0
B079Q6FSNK,EXPAWLORER Bells for Cat Collars - 18 Pcs Colourful Dog Charm Bells for Collars Necklace Pendant Accessories with 20 Pcs Key Rings,EXPAWLORER,Cats,"Collars, Harnesses & Leashes",,4.4,179,1,1.0,179.0,,0.3838329289815881,38.383292898158814,Low,3574.0
B0C33Z67G3,DOG for DOG Freeze Dried Dog Food Topper - Pasture Raised Beef Dog Food Toppers for Picky Eaters | Bone Broth Powder for Dogs and Treats | All Natural & Limited Ingredient | Made in The USA - 4 OZ,DOG for DOG,Dogs,Food,9.99,4.6,153,1,1.0,153.0,2.319317514624894,0.3837850906775259,38.37850906775259,Low,3575.0
B00TQRJVXA,"Nutro Small Breed Adult Farm Raised Chicken, Brown Rice, And Sweet Potato Recipe, (5 Lbs)",Nutro,Dogs,Food,29.99,4.3,337,1,1.0,337.0,0.8349148833136706,0.38378446849084263,38.37844684908426,Low,3576.0
B07C26Y12C,"Pet Sling Carrier, OrgMemory Adjustable Sling Bag, Small Dog Cat Outdoor Shoulder Carrier Bag, Most Suitable: 3-8 lbs (Blue Plaid)",OrgMemory,Dogs,Carriers & Travel Products,23.75,4.1,1139,1,1.0,1139.0,1.2151163166186534,0.3837789560266209,38.377895602662086,Low,3577.0
B08DRPCZB7,WAY BASICS Cat Litter Box Enclosure Pet House - Odor Control Modern Furniture (Tool-Free Assembly) Natural,Way Basics,Cats,Litter & Housebreaking,88.99,3.7,5021,1,1.0,5021.0,0.3543078896163037,0.3837765104570274,38.377651045702734,Low,3578.0
B009LZ6TUU,Sheba Cuts In Gravy Salmon And Chicken Entree Canned Cat Food 3 Ounces (Pack Of 24),Sheba Wet Food,Cats,Food,,4.3,239,1,1.0,239.0,,0.38376334166499443,38.37633416649944,Low,3579.0
B073ZDDP3H,"Purina Beneful Made in USA Facilities Dog Training Treats, Baked Delights Snackers - (5) 9.5 oz. Pouches",Beneful,Dogs,Treats,,4.6,300,1,1.0,300.0,,0.3837000968743409,38.37000968743409,Low,3580.0
B0862YH1Z2,"DISCONTINUED BY MANUFACTURER:WILD FRONTIER PERFECT PORTIONS Grain Free Natural Adult Wet Cat Food Cuts in Gravy Chicken & Beef and Turkey Recipes Variety Pack, (12) 2.6 oz. Twin-Pack Trays",WILD FRONTIER,Cats,Food,,4.4,266,6,0.8952941176470589,39.69137254901961,,0.3836596639071328,38.36596639071328,Low,3581.0
B0B5B8WB6W,"Blue Buffalo Bones Natural Crunchy Dog Treats, Mini Dog Biscuits, Beef (12-oz bag, 4 count)",Blue Buffalo,Dogs,Treats,19.92,4.5,1191,2,2.0,1191.0,1.6001629173852323,0.38364708320398366,38.364708320398364,Low,3582.0
B01GRBZPOQ,Best Buy Bones 12 Piece Nature'S Own Pet Chews Duck Feet Bag Treat,Best Buy Bones,Dogs,Treats,11.88,4.7,20,1,1.0,20.0,1.2044827826010174,0.38364119445851896,38.3641194458519,Low,3583.0
B093SNWT2Q,"Dog Muzzle with Adjustable Velcro to Prevent Biting Barking and Chewing, Air Mesh Breathable Pet Muzzle for Small Medium Large Dogs (L, Red)",Mayerzon,Dogs,"Collars, Harnesses & Leashes",14.99,3.9,979,1,1.0,979.0,1.79195830750447,0.38358828745691487,38.35882874569149,Low,3584.0
B083FYNGCG,Ballmie Cat Toys Mice Rattle Furry Feather Mice with Bell Leather Ear,BALLMIE,Cats,Toys,12.99,4.4,52,1,1.0,52.0,1.3448255904256612,0.3835875167473533,38.35875167473533,Low,3585.0
B0B1HW952X,Potchen 4 Pcs Plaid Dog Dress Bow Tie Harness Leash Set Harness Dress Small Dogs Cute Dog Pet Girl Puppy Summer Clothes Female Summer Bunny Rabbit Clothes Yorkie Chihuahua Training Walking (XS),Potchen,Dogs,Apparel & Accessories,24.99,4.5,255,1,1.0,255.0,0.9985313525473403,0.38355419416705017,38.35541941670502,Low,3586.0
B09F9CQ28P,"Preferhouse Winter Coat for Small and Medium Dogs, Puppy Plaid Jacket, Cotton Coat for Cold Weather, Windproof Warm Dog Garments, Pet Thickened Outfits Indoor Outdoor, Green XS",Preferhouse,Dogs,Apparel & Accessories,28.99,4.5,194,1,1.0,194.0,0.8185063129885085,0.3834920277815717,38.34920277815717,Low,3587.0
B0B9RC5F58,"YARENKA Mini Pet Hair Remover for Couch/Car Detailering Dog Hair Remover Cat Hair Remover - Professional Hair Removal Tool Fur Removal Brush for Home Fabric, Furniture, Couch or Carpet (Red)",YARENKA,Dogs,Grooming,9.99,4.2,522,1,1.0,522.0,2.631655870778046,0.38341476636876415,38.341476636876415,Low,3588.0
B09BDVL234,"Leopinky Disposable Dog Diaper Booster Pads M - 100 Count, Dog Diaper Liners for Male & Female Dogs, Inserts fit Most Puppy Diapers - Pet Belly Bands and Male Dog Wraps",Leopinky,Dogs,Litter & Housebreaking,27.99,4.2,298,1,1.0,298.0,0.8553720260178953,0.3833857560046302,38.338575600463024,Low,3589.0
B07M5S9BJM,"Miss Meow Cat Dog Tent Triangle Bed Removable Cushion Cover Two Way Conversion (Medium, Beige Linen)",Miss Meow,Cats,Beds & Furniture,24.99,4.3,1638,1,1.0,1638.0,1.2736262020247486,0.3833475745461617,38.33475745461617,Low,3590.0
B0BF96F5GD,"Flatfoosie Cuban Link Dog Collar Gold Silver Color Metal Dog Chain Collar Cuban Diamond Chain Pet Collars for Dogs Cats Jewelry 8/10/14/16/18/20/24/28 Inch (24inch, Gold)",Flatfoosie,Dogs,"Collars, Harnesses & Leashes",14.99,3.9,255,1,1.0,255.0,1.4427079408585919,0.38333787841393574,38.33378784139357,Low,3591.0
B0B1MS16GB,DroolingDog 3 Pack Plaid Dog Tee Shirt Puppy Button Up Shirts Polo T Shirts Small Dogs Clothes Breathable Summer T-Shirt,DroolingDog,Dogs,Apparel & Accessories,17.99,4.4,1386,1,1.0,1386.0,1.7695137881815042,0.3833066570555132,38.33066570555132,Low,3592.0
B0964LBHPM,"BUILT Pet Nightsafe Dog Leash Small, Navy and Yellow",BUILT,Dogs,"Collars, Harnesses & Leashes",22.99,4.5,39,2,2.0,39.0,0.7220512198135152,0.3832592633993105,38.32592633993105,Low,3593.0
B08P5WW12D,Phanindra Dog Muzzle Nylon Soft Muzzle Anti-Biting Barking Secure，Mesh Breathable Pets Muzzle for Small Medium Large Dogs,PD PHANINDRA,Dogs,"Collars, Harnesses & Leashes",,3.6,164,1,1.0,164.0,,0.3832509822718715,38.32509822718715,Low,3594.0
B07Z7KJTVJ,PZOZ Waterproof Airtag Dog Collar Holder,pzoz,Dogs,"Collars, Harnesses & Leashes",,4.2,158,1,1.0,158.0,,0.3832509822718715,38.32509822718715,Low,3594.0
B081TZL78F,"LETSQK Dog Winter Clothes Plaid Reversible Jackets for Small Medium Large Dogs Windproof Warm Vest Pets Cold Weather Coats with Pockets (Large, Green)",LETSQK,Dogs,Apparel & Accessories,21.99,4.5,204,1,1.0,204.0,1.0892926287459226,0.38323164812465094,38.323164812465095,Low,3595.0
B09F3HC3C1,"DEBANG HOME Dog Beds for Medium/Large Dogs,Calming Dog Bed,Anxiety Comfy Durable Pet Beds with Reversible&Washable Cushion,Square Dog Bed in Grey Color",DEBANG HOME,Dogs,Beds & Furniture,49.99,4.6,1302,1,1.0,1302.0,0.6599950601075071,0.38322519097285507,38.32251909728551,Low,3596.0
B09FG7TGXT,"Kuoser Dog Tuxedo Dog Suit and Bandana Set, Dogs Tuxedo Wedding Party Suit, Dog Prince Wedding Bow Tie Shirt Formal Dog Wedding Attire for Large and Medium Dogs Golden Retriever Samo Bulldogs",Kuoser,Dogs,Apparel & Accessories,22.99,4.7,4212,1,1.0,4212.0,1.7062145381166325,0.3831860181377272,38.318601813772716,Low,3597.0
B002IUFLZ4,"Furhaven Pet Bed for Cats and Small Dogs - Convertible Hooded Animal Print Cat Bed, Washable, Tiger, One Size",Furhaven,Cats,Beds & Furniture,,4.4,11,1,1.0,11.0,,0.38318269702905555,38.31826970290555,Low,3598.0
B00ZJZPEGG,Harley-Davidson Plush and Canvas Bone Dog Toy with Motor Sound | 7-Inches,Harley-Davidson,Dogs,Toys,,4.1,100,1,1.0,100.0,,0.3831766384927123,38.31766384927123,Low,3599.0
B00WRZUVJ6,SprayShield Animal Deterrent Spray with Belt Clip,PetSafe,Dogs,Training & Behavior Aids,16.95,4.1,283,1,1.0,283.0,1.3664185472838317,0.3830325608494831,38.30325608494831,Low,3600.0
B09JDT44BL,"Great Poop Probiotics for Dogs (2 Pack) - A Fiber for Dogs Supplement w/Dog Probiotics and Digestive Enzymes for Healthy Gut, Firm Stool, Diarrhea Relief - 240 Chicken Flavored Soft Chews Prebiotics",Great Pets,Dogs,Health Supplies,44.99,4.1,801,1,1.0,801.0,0.6094053187875685,0.3830062173762589,38.30062173762589,Low,3601.0
B07F5W2F6K,"ZoyPet 2 Pcs Cat Toys Interactive Refill Replacement Feather Pack Furry Tail Butterfly Dragonfly Fish Mouse Caterpillar Worm Birds Feathers for Kitten Cats, 21 Variety Styles CT15-4 Flying Fish",ZoyPet,Cats,Toys,,4.2,105,1,1.0,105.0,,0.3829952114147792,38.299521141477925,Low,3602.0
B0828DG3TC,"PetBed4Less DIY Durable Dog Bed Dog Pillow Pet Bed Removable Waterproof Liner Small, Medium to Super Large - 8 Sizes - White Regular Waterproof Dog Bed Liner only",PetBed4Less,Dogs,Beds & Furniture,11.95,4.4,403,1,1.0,403.0,2.209725980169796,0.3829433252531397,38.29433252531397,Low,3603.0
B08QV7RM1Y,kathson Bunny Grass Bed Portable Grass Bed Mat Hand-Made with Natural Straw Lightweight Paws Protection Bedding Nest Small Animals Chew Toys for Rabbit Guinea Pig Hamster Gerbil Chinchilla Mice,kathson,Small Animals,Houses & Habitats,13.39,4.4,160,1,1.0,160.0,1.6697669309881733,0.38293034710765234,38.293034710765234,Low,3604.0
B0721RRNLC,"Gooby - Raincoat, Adjustable Rain Cap with See Through Visor, Yellow, Small",Gooby,Dogs,Apparel & Accessories,,4.0,93,1,1.0,93.0,,0.3828456955025227,38.284569550252264,Low,3605.0
B07X4DCN5M,"Virbac CET VEGGIEDENT FR3SH Tartar Control Chews for Dogs 30 count(Pack of 1), Beef, 8 oz",Virbac,Dogs,Health Supplies,22.96,4.7,9126,1,1.0,9126.0,1.8666926813078972,0.3827321741090901,38.27321741090901,Low,3606.0
